 Abastecimento de água - Brasil
Domicílios por Município e Ano
Período:1991, 2000, 2010
"411570 MATINHOS";2927;6931;9723
"411573 MATO RICO";-;1153;1168
"411575 MAUA DA SERRA";-;1701;2575
"411580 MEDIANEIRA";9337;10606;13401
"411585 MERCEDES";-;1291;1615
"411590 MIRADOR";571;685;751
"411600 MIRASELVA";1274;559;602
"411605 MISSAL";2454;2896;3480
"411610 MOREIRA SALES";4206;3956;4201
"411620 MORRETES";3194;4168;4735
"411630 MUNHOZ DE MELO";907;970;1199
"411640 NOSSA SENHORA DAS GRACAS";882;1094;1249
"411650 NOVA ALIANCA DO IVAI";285;369;441
"411660 NOVA AMERICA DA COLINA";970;963;1057
"411670 NOVA AURORA";3611;3783;3847
"411680 NOVA CANTU";2654;2382;2345
"411690 NOVA ESPERANCA";6054;7353;8611
"411695 NOVA ESPERANCA DO SUDOESTE";-;1356;1593
"411700 NOVA FATIMA";2069;2317;2608
"411705 NOVA LARANJEIRAS";-;2760;3091
"411710 NOVA LONDRINA";3040;3638;4170
"411720 NOVA OLIMPIA";1408;1596;1822
"411721 NOVA SANTA BARBARA";-;1073;1315
"411722 NOVA SANTA ROSA";1843;2069;2564
"411725 NOVA PRATA DO IGUACU";2723;2795;3169
"411727 NOVA TEBAS";3280;2404;2352
"411729 NOVO ITACOLOMI";-;778;911
"411730 ORTIGUEIRA";6500;6754;7326
"411740 OURIZONA";946;982;1090
"411745 OURO VERDE DO OESTE";1506;1492;1771
"411750 PAICANDU";5210;8559;11220
"411760 PALMAS";7960;8563;12069
"411770 PALMEIRA";6970;8024;9818
"411780 PALMITAL";5291;4276;4492
"411790 PALOTINA";7606;7224;9257
"411800 PARAISO DO NORTE";2222;2776;3733
"411810 PARANACITY";2096;2540;3253
"411820 PARANAGUA";26259;34530;40495
"411830 PARANAPOEMA";597;652;903
"411840 PARANAVAI";18016;21710;26317
"411845 PATO BRAGADO";-;1160;1548
"411850 PATO BRANCO";14162;17791;23410
"411860 PAULA FREITAS";1059;1324;1655
"411870 PAULO FRONTIN";1545;1783;2174
"411880 PEABIRU";3544;3863;4352
"411885 PEROBAL";-;1498;1828
"411890 PEROLA";3785;2813;3447
"411900 PEROLA D'OESTE";2957;2033;2167
"411910 PIEN";1745;2479;3377
"411915 PINHAIS";-;28593;35577
"411920 PINHALAO";1347;1650;1930
"411925 PINHAL DE SAO BENTO";-;667;822
"411930 PINHAO";7774;7054;8559
"411940 PIRAI DO SUL";4868;5987;7220
"411950 PIRAQUARA";24935;18996;26160
"411960 PITANGA";14358;9214;10048
"411965 PITANGUEIRAS";-;681;853
"411970 PLANALTINA DO PARANA";908;1038;1294
"411980 PLANALTO";3772;3908;4311
"411990 PONTA GROSSA";59138;76244;94849
"411995 PONTAL DO PARANA";-;4207;7077
"412000 PORECATU";4045;4404;4329
"412010 PORTO AMAZONAS";878;1126;1384
"412015 PORTO BARREIRO";-;910;1094
"412020 PORTO RICO";744;698;798
"412030 PORTO VITORIA";875;1045;1197
"412033 PRADO FERREIRA";-;926;1041
"412035 PRANCHITA";1971;1694;1832
"412040 PRESIDENTE CASTELO BRANCO";859;1186;1477
"412050 PRIMEIRO DE MAIO";2957;3025;3513
"412060 PRUDENTOPOLIS";10784;11856;14645
"412065 QUARTO CENTENARIO";-;1441;1553
"412070 QUATIGUA";1580;2062;2404
"412080 QUATRO BARRAS";2442;4418;6071
"412085 QUATRO PONTES";-;1076;1252
"412090 QUEDAS DO IGUACU";6934;6608;9145
"412100 QUERENCIA DO NORTE";2249;2993;3626
"412110 QUINTA DO SOL";1343;1443;1639
"412120 QUITANDINHA";3392;4046;5231
"412125 RAMILANDIA";-;856;1234
"412130 RANCHO ALEGRE";1136;1263;1354
"412135 RANCHO ALEGRE D'OESTE";-;837;894
"412140 REALEZA";4171;4480;5325
"412150 REBOUCAS";3163;3701;4425
"412160 RENASCENCA";1757;1720;2151
"412170 RESERVA";5777;6194;7549
"412175 RESERVA DO IGUACU";-;1594;1996
"412180 RIBEIRAO CLARO";2826;3076;3421
"412190 RIBEIRAO DO PINHAL";3349;3906;4348
"412200 RIO AZUL";2894;3276;4176
"412210 RIO BOM";1055;1009;1098
"412215 RIO BONITO DO IGUACU";-;2836;3807
"412217 RIO BRANCO DO IVAI";-;953;1201
"412220 RIO BRANCO DO SUL";8918;7877;9123
"412230 RIO NEGRO";6459;7650;9588
"412240 ROLANDIA";11026;13997;18406
"412250 RONCADOR";4052;3632;3733
"412260 RONDON";2069;2381;2814
"412265 ROSARIO DO IVAI";2291;1772;1790
"412270 SABAUDIA";1282;1531;1912
"412280 SALGADO FILHO";2940;1374;1385
"412290 SALTO DO ITARARE";1606;1633;1770
"412300 SALTO DO LONTRA";3271;3352;4068
"412310 SANTA AMELIA";1080;1179;1209
"412320 SANTA CECILIA DO PAVAO";2240;1171;1216
"412330 SANTA CRUZ DE MONTE CASTELO";2404;2377;2610
"412340 SANTA FE";2182;2540;3315
"412350 SANTA HELENA";4534;5571;7755
"412360 SANTA INES";524;588;586
"412370 SANTA ISABEL DO IVAI";3189;2687;2931
"412380 SANTA IZABEL DO OESTE";2981;3132;3972
"412382 SANTA LUCIA";-;1162;1298
"412385 SANTA MARIA DO OESTE";-;3092;3320
"412390 SANTA MARIANA";3665;3947;4149
"412395 SANTA MONICA";-;881;1097
"412400 SANTANA DO ITARARE";1506;1591;1733
"412402 SANTA TEREZA DO OESTE";1413;2713;3198
"412405 SANTA TEREZINHA DE ITAIPU";3097;4904;6376
"412410 SANTO ANTONIO DA PLATINA";9824;11363;13389
"412420 SANTO ANTONIO DO CAIUA";768;824;908
"412430 SANTO ANTONIO DO PARAISO";628;725;792
"412440 SANTO ANTONIO DO SUDOESTE";4801;4850;5883
"412450 SANTO INACIO";1373;1452;1707
"412460 SAO CARLOS DO IVAI";1258;1632;1969
"412470 SAO JERONIMO DA SERRA";3226;3168;3452
"412480 SAO JOAO";3255;3120;3459
"412490 SAO JOAO DO CAIUA";1507;1733;1929
"412500 SAO JOAO DO IVAI";4092;3882;3898
"412510 SAO JOAO DO TRIUNFO";2796;3095;4090
"412520 SAO JORGE D'OESTE";2435;2551;2991
"412530 SAO JORGE DO IVAI";1555;1658;1866
"412535 SAO JORGE DO PATROCINIO";2126;1839;1988
"412540 SAO JOSE DA BOA VISTA";2074;1967;2148
"412545 SAO JOSE DAS PALMEIRAS";1220;1096;1223
"412550 SAO JOSE DOS PINHAIS";31043;55811;80714
"412555 SAO MANOEL DO PARANA";-;576;677
"412560 SAO MATEUS DO SUL";7840;9782;12850
"412570 SAO MIGUEL DO IGUACU";5854;6418;8028
"412575 SAO PEDRO DO IGUACU";-;1927;2115
"412580 SAO PEDRO DO IVAI";2261;2680;3183
"412590 SAO PEDRO DO PARANA";783;774;831
"412600 SAO SEBASTIAO DA AMOREIRA";1844;2268;2656
"412610 SAO TOME";1218;1403;1691
"412620 SAPOPEMA";1645;1742;2067
"412625 SARANDI";11761;20038;25976
"412627 SAUDADE DO IGUACU";-;1134;1477
"412630 SENGES";3593;4689;5610
"412635 SERRANOPOLIS DO IGUACU";-;1292;1477
"412640 SERTANEJA";1689;1913;1973
"412650 SERTANOPOLIS";3602;4307;5009
"412660 SIQUEIRA CAMPOS";3813;4713;6153
"412665 SULINA";1217;1050;1110
"412667 TAMARANA";-;2421;3676
"412670 TAMBOARA";1182;1268;1548
"412680 TAPEJARA";2890;3719;4600
"412690 TAPIRA";2151;1875;1972
"412700 TEIXEIRA SOARES";3200;2117;2960
"412710 TELEMACO BORBA";16649;17492;21746
"412720 TERRA BOA";3461;4182;5023
"412730 TERRA RICA";3509;3823;4821
"412740 TERRA ROXA";4844;4693;5546
"412750 TIBAGI";5530;4827;5754
"412760 TIJUCAS DO SUL";2517;3280;4518
"412770 TOLEDO";23279;27909;39003
"412780 TOMAZINA";2842;2783;2894
"412785 TRES BARRAS DO PARANA";3360;3088;3729
"412788 TUNAS DO PARANA";-;907;1794
"412790 TUNEIRAS DO OESTE";2667;2580;2861
"412795 TUPASSI";2202;2359;2689
"412796 TURVO";3211;3595;4086
"412800 UBIRATA";6521;6511;7071
"412810 UMUARAMA";25155;26253;33552
"412820 UNIAO DA VITORIA";11051;13463;16391
"412830 UNIFLOR";617;641;769
"412840 URAI";3353;3400;3770
"412850 WENCESLAU BRAZ";4828;5521;6250
"412853 VENTANIA";-;2107;3075
"412855 VERA CRUZ DO OESTE";2657;2654;2872
"412860 VERE";2312;2288;2444
"412862 ALTO PARAISO";-;1052;1071
"412863 DOUTOR ULYSSES";-;1511;1685
"412865 VIRMOND";-;1025;1224
"412870 VITORINO";1548;1677;2065
"412880 XAMBRE";2188;1946;2009
"420005 ABDON BATISTA";740;742;846
"420010 ABELARDO LUZ";4142;4071;5002
"420020 AGROLANDIA";1737;2156;2947
"420030 AGRONOMICA";959;1196;1510
"420040 AGUA DOCE";1722;1862;2123
"420050 AGUAS DE CHAPECO";1495;1564;1958
"420055 AGUAS FRIAS";-;654;724
"420060 AGUAS MORNAS";1075;1415;1690
"420070 ALFREDO WAGNER";2398;2418;2956
"420075 ALTO BELA VISTA";-;593;678
"420080 ANCHIETA";2154;1830;1977
"420090 ANGELINA";1383;1486;1626
"420100 ANITA GARIBALDI";2557;2620;2709
"420110 ANITAPOLIS";874;897;1075
"420120 ANTONIO CARLOS";1280;1738;2273
"420125 APIUNA";1889;2352;3023
"420127 ARABUTA";-;1146;1339
"420130 ARAQUARI";3816;6167;7232
"420140 ARARANGUA";12584;15873;19773
"420150 ARMAZEM";1552;1937;2453
"420160 ARROIO TRINTA";794;990;1142
"420165 ARVOREDO";-;554;629
"420170 ASCURRA";1538;1966;2359
"420180 ATALANTA";906;955;1067
"420190 AURORA";1399;1430;1733
"420195 BALNEARIO ARROIO DO SILVA";-;1899;3320
"420200 BALNEARIO CAMBORIU";11207;23393;39265
"420205 BALNEARIO BARRA DO SUL";-;1765;2887
"420207 BALNEARIO GAIVOTA";-;1630;2890
"420208 BANDEIRANTE";-;810;899
"420209 BARRA BONITA";-;533;577
"420210 BARRA VELHA";3328;4506;7096
"420213 BELA VISTA DO TOLDO";-;1417;1768
"420215 BELMONTE";-;659;791
"420220 BENEDITO NOVO";2053;2484;3174
"420230 BIGUACU";8368;13179;18037
"420240 BLUMENAU";55289;77208;101087
"420243 BOCAINA DO SUL";-;815;1042
"420245 BOMBINHAS";-;2470;4616
"420250 BOM JARDIM DA SERRA";1017;1100;1317
"420253 BOM JESUS";-;537;766
"420257 BOM JESUS DO OESTE";-;573;671
"420260 BOM RETIRO";1783;2180;2727
"420270 BOTUVERA";1049;1091;1467
"420280 BRACO DO NORTE";4007;6669;8887
"420285 BRACO DO TROMBUDO";-;874;1119
"420287 BRUNOPOLIS";-;889;895
"420290 BRUSQUE";14923;22017;33237
"420300 CACADOR";13023;17331;21962
"420310 CAIBI";1698;1700;1891
"420315 CALMON";-;810;898
"420320 CAMBORIU";6225;10930;18301
"420325 CAPAO ALTO";-;871;909
"420330 CAMPO ALEGRE";2392;3092;3643
"420340 CAMPO BELO DO SUL";2873;2060;2324
"420350 CAMPO ERE";5666;2614;2867
"420360 CAMPOS NOVOS";10163;8004;10526
"420370 CANELINHA";1987;2481;3211
"420380 CANOINHAS";12756;13714;16184
"420390 CAPINZAL";3473;5709;7017
"420395 CAPIVARI DE BAIXO";-;5370;6920
"420400 CATANDUVAS";2818;2190;2981
"420410 CAXAMBU DO SUL";1939;1382;1417
"420415 CELSO RAMOS";770;759;852
"420417 CERRO NEGRO";-;1017;1100
"420419 CHAPADAO DO LAGEADO";-;662;836
"420420 CHAPECO";29766;41538;58774
"420425 COCAL DO SUL";-;3752;4776
"420430 CONCORDIA";16109;18151;23024
"420435 CORDILHEIRA ALTA";-;779;1113
"420440 CORONEL FREITAS";2668;2678;3087
"420445 CORONEL MARTINS";-;591;738
"420450 CORUPA";2589;3338;4280
"420455 CORREIA PINTO";4117;4224;4568
"420460 CRICIUMA";37536;48034;61561
"420470 CUNHA PORA";2828;3003;3579
"420475 CUNHATAI";-;463;551
"420480 CURITIBANOS";10221;9974;11740
"420490 DESCANSO";3739;2361;2650
"420500 DIONISIO CERQUEIRA";3267;3745;4662
"420510 DONA EMMA";818;871;1118
"420515 DOUTOR PEDRINHO";773;883;1150
"420517 ENTRE RIOS";-;700;890
"420519 ERMO";-;579;650
"420520 ERVAL VELHO";1130;1190;1442
"420530 FAXINAL DOS GUEDES";2159;2812;3200
"420535 FLOR DO SERTAO";-;412;497
"420540 FLORIANOPOLIS";68425;103820;147437
"420543 FORMOSA DO SUL";-;687;753
"420545 FORQUILHINHA";3377;4935;6934
"420550 FRAIBURGO";6206;8642;10478
"420555 FREI ROGERIO";-;730;734
"420560 GALVAO";1683;1129;1118
"420570 GAROPABA";2475;3755;6093
"420580 GARUVA";2054;2901;4220
"420590 GASPAR";9028;13102;17961
"420600 GOVERNADOR CELSO RAMOS";2348;3340;4116
"420610 GRAO PARA";1252;1484;1914
"420620 GRAVATAL";2141;3133;3558
"420630 GUABIRUBA";2450;3648;5603
"420640 GUARACIABA";2835;2880;3268
"420650 GUARAMIRIM";4227;6499;10656
"420660 GUARUJA DO SUL";1173;1325;1629
"420665 GUATAMBU";-;1225;1422
"420670 HERVAL D'OESTE";4566;5771;6901
"420675 IBIAM";-;511;625
"420680 IBICARE";965;1031;1112
"420690 IBIRAMA";3542;4397;5515
"420700 ICARA";9538;13337;18507
"420710 ILHOTA";2320;2957;3822
"420720 IMARUI";3935;3884;3897
"420730 IMBITUBA";8112;10335;13160
"420740 IMBUIA";1109;1412;1788
"420750 INDAIAL";7770;11462;17360
"420757 IOMERE";-;724;887
"420760 IPIRA";1197;1404;1592
"420765 IPORA DO OESTE";1743;2067;2617
"420768 IPUACU";-;1511;1878
"420770 IPUMIRIM";1657;1860;2234
"420775 IRACEMINHA";1314;1198;1286
"420780 IRANI";1727;2139;2889
"420785 IRATI";-;555;662
"420790 IRINEOPOLIS";2188;2461;3133
"420800 ITA";1898;1800;2095
"420810 ITAIOPOLIS";5665;4918;6013
"420820 ITAJAI";30516;41396;57753
"420830 ITAPEMA";3155;7533;15021
"420840 ITAPIRANGA";4692;3663;4920
"420845 ITAPOA";964;2522;5022
"420850 ITUPORANGA";5058;5251;6830
"420860 JABORA";1035;1129;1273
"420870 JACINTO MACHADO";2768;2996;3442
"420880 JAGUARUNA";4680;4183;5770
"420890 JARAGUA DO SUL";18677;30610;45143
"420895 JARDINOPOLIS";-;499;536
"420900 JOACABA";7271;7094;9069
"420910 JOINVILLE";86058;120631;160651
"420915 JOSE BOITEUX";914;1103;1307
"420917 JUPIA";-;555;673
"420920 LACERDOPOLIS";493;562;692
"420930 LAGES";36952;43063;49302
"420940 LAGUNA";11894;14243;17229
"420945 LAJEADO GRANDE";-;382;442
"420950 LAURENTINO";1082;1438;1899
"420960 LAURO MULLER";3454;3817;4605
"420970 LEBON REGIS";2510;2954;3480
"420980 LEOBERTO LEAL";997;980;1033
"420985 LINDOIA DO SUL";1203;1273;1390
"420990 LONTRAS";1897;2394;3242
"421000 LUIZ ALVES";1509;2114;3072
"421003 LUZERNA";-;1621;1916
"421005 MACIEIRA";-;520;551
"421010 MAFRA";11169;13641;16546
"421020 MAJOR GERCINO";925;904;1078
"421030 MAJOR VIEIRA";1769;1850;2309
"421040 MARACAJA";1201;1556;1989
"421050 MARAVILHA";5870;5416;7284
"421055 MAREMA";1412;632;616
"421060 MASSARANDUBA";2669;3422;4493
"421070 MATOS COSTA";1037;797;833
"421080 MELEIRO";2292;1948;2209
"421085 MIRIM DOCE";-;682;791
"421090 MODELO";2239;1070;1273
"421100 MONDAI";3876;2389;3097
"421105 MONTE CARLO";-;2187;2792
"421110 MONTE CASTELO";1960;2145;2452
"421120 MORRO DA FUMACA";2980;3927;4861
"421125 MORRO GRANDE";-;789;890
"421130 NAVEGANTES";5897;10900;18566
"421140 NOVA ERECHIM";730;936;1336
"421145 NOVA ITABERABA";-;1069;1293
"421150 NOVA TRENTO";2179;2775;3831
"421160 NOVA VENEZA";2408;3011;4043
"421165 NOVO HORIZONTE";-;792;816
"421170 ORLEANS";4841;5460;6671
"421175 OTACILIO COSTA";3670;3993;5167
"421180 OURO";1753;2033;2346
"421185 OURO VERDE";-;616;693
"421187 PAIAL";-;520;548
"421189 PAINEL";-;653;734
"421190 PALHOCA";16473;27667;42966
"421200 PALMA SOLA";1822;2033;2279
"421205 PALMEIRA";-;590;766
"421210 PALMITOS";4383;4567;5253
"421220 PAPANDUVA";3720;4345;5356
"421223 PARAISO";-;1210;1263
"421225 PASSO DE TORRES";-;1268;2146
"421227 PASSOS MAIA";-;1044;1237
"421230 PAULO LOPES";1329;1621;2108
"421240 PEDRAS GRANDES";1260;1376;1345
"421250 PENHA";3298;5077;8046
"421260 PERITIBA";778;888;1005
"421270 PETROLANDIA";1657;1711;1910
"421280 BALNEARIO PICARRAS";2037;3065;5420
"421290 PINHALZINHO";2557;3426;5106
"421300 PINHEIRO PRETO";587;733;932
"421310 PIRATUBA";1225;1417;1726
"421315 PLANALTO ALEGRE";-;634;804
"421320 POMERODE";4553;6196;8560
"421330 PONTE ALTA";1187;1397;1526
"421335 PONTE ALTA DO NORTE";-;813;982
"421340 PONTE SERRADA";2945;2731;3336
"421350 PORTO BELO";2994;3096;5172
"421360 PORTO UNIAO";7478;9033;10442
"421370 POUSO REDONDO";2674;3270;4601
"421380 PRAIA GRANDE";1952;2151;2484
"421390 PRESIDENTE CASTELLO BRANCO";418;546;535
"421400 PRESIDENTE GETULIO";2814;3395;4637
"421410 PRESIDENTE NEREU";667;634;733
"421415 PRINCESA";-;662;835
"421420 QUILOMBO";4332;2734;3104
"421430 RANCHO QUEIMADO";626;731;931
"421440 RIO DAS ANTAS";1386;1679;1908
"421450 RIO DO CAMPO";1561;1697;1940
"421460 RIO DO OESTE";1702;1832;2174
"421470 RIO DOS CEDROS";2169;2484;3227
"421480 RIO DO SUL";12014;15154;19952
"421490 RIO FORTUNA";958;1082;1312
"421500 RIO NEGRINHO";6597;9912;11942
"421505 RIO RUFINO";-;582;730
"421507 RIQUEZA";-;1348;1512
"421510 RODEIO";2331;2948;3491
"421520 ROMELANDIA";2063;1768;1810
"421530 SALETE";1640;1893;2288
"421535 SALTINHO";-;1002;1159
"421540 SALTO VELOSO";803;1043;1368
"421545 SANGAO";-;2103;3047
"421550 SANTA CECILIA";2898;3782;4651
"421555 SANTA HELENA";-;668;722
"421560 SANTA ROSA DE LIMA";414;493;601
"421565 SANTA ROSA DO SUL";1891;2225;2666
"421567 SANTA TEREZINHA";-;2008;2501
"421568 SANTA TEREZINHA DO PROGRESSO";-;861;868
"421569 SANTIAGO DO SUL";-;414;431
"421570 SANTO AMARO DA IMPERATRIZ";3285;4317;6156
"421575 SAO BERNARDINO";-;764;788
"421580 SAO BENTO DO SUL";12038;17710;23815
"421590 SAO BONIFACIO";801;886;974
"421600 SAO CARLOS";2830;2639;3241
"421605 SAO CRISTOVAO DO SUL";-;1090;1336
"421610 SAO DOMINGOS";3194;2580;2964
"421620 SAO FRANCISCO DO SUL";7342;9205;13543
"421625 SAO JOAO DO OESTE";-;1500;1925
"421630 SAO JOAO BATISTA";3295;4296;8133
"421635 SAO JOAO DO ITAPERIU";-;843;1016
"421640 SAO JOAO DO SUL";2341;1961;2335
"421650 SAO JOAQUIM";5697;6505;7988
"421660 SAO JOSE";35574;49972;69589
"421670 SAO JOSE DO CEDRO";3942;3604;4346
"421680 SAO JOSE DO CERRITO";2610;2866;2920
"421690 SAO LOURENCO DO OESTE";5380;5304;6832
"421700 SAO LUDGERO";1392;2289;3360
"421710 SAO MARTINHO";776;857;980
"421715 SAO MIGUEL DA BOA VISTA";-;535;589
"421720 SAO MIGUEL DO OESTE";10132;9432;12220
"421725 SAO PEDRO DE ALCANTARA";-;1029;1118
"421730 SAUDADES";2017;2083;2693
"421740 SCHROEDER";1539;2936;4673
"421750 SEARA";4106;4437;5452
"421755 SERRA ALTA";854;830;983
"421760 SIDEROPOLIS";3280;3286;4004
"421770 SOMBRIO";5669;6550;8560
"421775 SUL BRASIL";-;782;851
"421780 TAIO";4673;4522;5515
"421790 TANGARA";2888;2485;2820
"421795 TIGRINHOS";-;501;583
"421800 TIJUCAS";5060;6596;9779
"421810 TIMBE DO SUL";1367;1488;1718
"421820 TIMBO";6012;8452;11648
"421825 TIMBO GRANDE";1068;1508;2017
"421830 TRES BARRAS";3466;4351;5260
"421835 TREVISO";-;832;1093
"421840 TREZE DE MAIO";1495;1816;2118
"421850 TREZE TILIAS";1004;1330;2084
"421860 TROMBUDO CENTRAL";2108;1662;2121
"421870 TUBARAO";25467;26111;32466
"421875 TUNAPOLIS";1157;1241;1396
"421880 TURVO";3020;3042;3753
"421885 UNIAO DO OESTE";1567;849;882
"421890 URUBICI";2901;2786;3224
"421895 URUPEMA";589;696;793
"421900 URUSSANGA";7474;5194;6449
"421910 VARGEAO";626;914;1057
"421915 VARGEM";-;847;922
"421917 VARGEM BONITA";-;1308;1384
"421920 VIDAL RAMOS";1762;1641;1932
"421930 VIDEIRA";9035;11913;15357
"421935 VITOR MEIRELES";1360;1308;1485
"421940 WITMARSUM";840;856;1081
"421950 XANXERE";9190;10635;13710
"421960 XAVANTINA";1080;1081;1179
"421970 XAXIM";4928;6217;8066
"421985 ZORTEA";-;741;1020
"430003 ACEGUA";-;-;1397
"430005 AGUA SANTA";1010;1120;1165
"430010 AGUDO";4252;4880;5425
"430020 AJURICABA";2855;2312;2456
"430030 ALECRIM";2561;2426;2471
"430040 ALEGRETE";20717;24208;25921
"430045 ALEGRIA";1603;1549;1491
"430047 ALMIRANTE TAMANDARE DO SUL";-;-;728
"430050 ALPESTRE";3092;2739;2687
"430055 ALTO ALEGRE";506;602;623
"430057 ALTO FELIZ";-;858;999
"430060 ALVORADA";37341;51219;60211
"430063 AMARAL FERRADOR";1519;1665;2094
"430064 AMETISTA DO SUL";-;2019;2391
"430066 ANDRE DA ROCHA";288;339;425
"430070 ANTA GORDA";1634;1692;1929
"430080 ANTONIO PRADO";2793;3658;4238
"430085 ARAMBARE";-;1203;1331
"430087 ARARICA";-;1208;1688
"430090 ARATIBA";2574;1933;2164
"430100 ARROIO DO MEIO";5055;4996;6240
"430105 ARROIO DO SAL";853;1624;2756
"430107 ARROIO DO PADRE";-;-;708
"430110 ARROIO DOS RATOS";3387;4088;4608
"430120 ARROIO DO TIGRE";3645;3150;3944
"430130 ARROIO GRANDE";5451;6053;6494
"430140 ARVOREZINHA";3117;2775;3211
"430150 AUGUSTO PESTANA";2283;2483;2534
"430155 AUREA";1759;1083;1218
"430160 BAGE";31784;35119;38504
"430163 BALNEARIO PINHAL";-;2224;3784
"430165 BARAO";1625;1491;1849
"430170 BARAO DE COTEGIPE";1798;1875;2096
"430175 BARAO DO TRIUNFO";-;1938;2354
"430180 BARRACAO";1539;1604;1814
"430185 BARRA DO GUARITA";-;831;1003
"430187 BARRA DO QUARAI";-;1029;1212
"430190 BARRA DO RIBEIRO";3371;3674;4261
"430192 BARRA DO RIO AZUL";-;606;620
"430195 BARRA FUNDA";-;581;718
"430200 BARROS CASSAL";3219;3131;3565
"430205 BENJAMIN CONSTANT DO SUL";-;629;621
"430210 BENTO GONCALVES";20897;27185;36513
"430215 BOA VISTA DAS MISSOES";-;601;703
"430220 BOA VISTA DO BURICA";2215;1872;2225
"430222 BOA VISTA DO CADEADO";-;-;810
"430223 BOA VISTA DO INCRA";-;-;777
"430225 BOA VISTA DO SUL";-;802;915
"430230 BOM JESUS";4205;3572;3827
"430235 BOM PRINCIPIO";1905;2726;3848
"430237 BOM PROGRESSO";-;760;782
"430240 BOM RETIRO DO SUL";3323;3366;4036
"430245 BOQUEIRAO DO LEAO";1795;2120;2467
"430250 BOSSOROCA";2105;2190;2382
"430258 BOZANO";-;-;702
"430260 BRAGA";1249;1226;1211
"430265 BROCHIER";1709;1372;1670
"430270 BUTIA";7047;6044;6746
"430280 CACAPAVA DO SUL";9785;10755;12100
"430290 CACEQUI";4163;4365;4493
"430300 CACHOEIRA DO SUL";25146;27132;29374
"430310 CACHOEIRINHA";23981;31636;38874
"430320 CACIQUE DOBLE";1332;1269;1453
"430330 CAIBATE";2002;2144;1720
"430340 CAICARA";1388;1496;1621
"430350 CAMAQUA";16601;17824;20758
"430355 CAMARGO";619;685;835
"430360 CAMBARA DO SUL";1799;1980;2184
"430367 CAMPESTRE DA SERRA";-;938;1101
"430370 CAMPINA DAS MISSOES";1962;2007;2070
"430380 CAMPINAS DO SUL";2132;2346;1882
"430390 CAMPO BOM";13280;16163;19996
"430400 CAMPO NOVO";2396;1951;1844
"430410 CAMPOS BORGES";973;1118;1238
"430420 CANDELARIA";7924;9177;10426
"430430 CANDIDO GODOI";1809;2046;2159
"430435 CANDIOTA";-;2260;2827
"430440 CANELA";6416;9855;12931
"430450 CANGUCU";13265;14953;17565
"430460 CANOAS";76646;89604;103914
"430461 CANUDOS DO VALE";-;-;600
"430462 CAPAO BONITO DO SUL";-;-;613
"430463 CAPAO DA CANOA";6526;8812;13644
"430465 CAPAO DO CIPO";-;-;1029
"430466 CAPAO DO LEAO";5115;6939;7831
"430467 CAPIVARI DO SUL";-;923;1275
"430468 CAPELA DE SANTANA";2021;3012;3908
"430469 CAPITAO";-;718;855
"430470 CARAZINHO";16029;18017;20161
"430471 CARAA";-;1980;2569
"430480 CARLOS BARBOSA";4220;6083;8439
"430485 CARLOS GOMES";-;493;498
"430490 CASCA";2479;2339;2813
"430495 CASEIROS";748;818;1001
"430500 CATUIPE";2825;2965;3176
"430510 CAXIAS DO SUL";79995;109396;146830
"430511 CENTENARIO";-;858;952
"430512 CERRITO";-;2269;2250
"430513 CERRO BRANCO";1115;1360;1591
"430515 CERRO GRANDE";694;733;788
"430517 CERRO GRANDE DO SUL";2060;2387;3333
"430520 CERRO LARGO";4755;3732;4428
"430530 CHAPADA";2793;2955;3329
"430535 CHARQUEADAS";6183;7909;10094
"430537 CHARRUA";-;913;929
"430540 CHIAPETTA";1718;1297;1352
"430543 CHUI";-;1494;1955
"430544 CHUVISCA";-;1202;1500
"430545 CIDREIRA";2543;2771;4399
"430550 CIRIACO";1750;1499;1669
"430558 COLINAS";-;750;848
"430560 COLORADO";1140;1219;1245
"430570 CONDOR";1623;1833;2138
"430580 CONSTANTINA";3598;3136;3062
"430583 COQUEIRO BAIXO";-;-;534
"430585 COQUEIROS DO SUL";-;834;863
"430587 CORONEL BARROS";-;747;873
"430590 CORONEL BICACO";2444;2488;2621
"430593 CORONEL PILAR";-;-;521
"430595 COTIPORA";966;1101;1246
"430597 COXILHA";-;845;935
"430600 CRISSIUMAL";4667;4615;4902
"430605 CRISTAL";1563;1894;2346
"430607 CRISTAL DO SUL";-;806;954
"430610 CRUZ ALTA";18214;20815;21283
"430613 CRUZALTENSE";-;-;681
"430620 CRUZEIRO DO SUL";2970;3512;4195
"430630 DAVID CANABARRO";1203;1253;1508
"430632 DERRUBADAS";-;1043;1055
"430635 DEZESSEIS DE NOVEMBRO";943;988;992
"430637 DILERMANDO DE AGUIAR";-;989;1091
"430640 DOIS IRMAOS";4889;6532;9403
"430642 DOIS IRMAOS DAS MISSOES";-;648;714
"430645 DOIS LAJEADOS";1336;863;1055
"430650 DOM FELICIANO";3159;3750;4615
"430655 DOM PEDRO DE ALCANTARA";-;835;952
"430660 DOM PEDRITO";10640;12100;13132
"430670 DONA FRANCISCA";897;1101;1115
"430673 DOUTOR MAURICIO CARDOSO";1904;1899;1888
"430675 DOUTOR RICARDO";-;585;642
"430676 ELDORADO DO SUL";4728;7826;10992
"430680 ENCANTADO";5036;5662;7075
"430690 ENCRUZILHADA DO SUL";5997;7344;8472
"430692 ENGENHO VELHO";-;538;433
